Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerCorr TerrCorr TCBougGrav TCBougAn
-111.579408 42.857736 452664.508830 4745179.602691 1852.408000 3188.131000 18.317988 0.863028 -34.335056 11.8941 0.573 3193.117036 -15.207
-111.579408 42.857758 452664.590174 4745182.033264 1852.408000 3188.129000 18.319973 0.863028 -34.335056 11.8941 0.573 3193.113051 -15.2109
-111.579407 42.857780 452664.667760 4745184.463864 1852.408000 3188.127000 18.321958 0.863028 -34.335056 11.8941 0.573 3193.109066 -15.2149
-111.579406 42.857802 452664.741588 4745186.894490 1852.408000 3188.127000 18.323943 0.863028 -34.335056 11.8941 0.573 3193.107081 -15.2169
-111.579405 42.857823 452664.811493 4745189.325031 1852.408000 3188.127000 18.325838 0.863028 -34.335056 11.8941 0.573 3193.105186 -15.2188
-111.579405 42.857845 452664.877396 4745191.755600 1852.408000 3188.128000 18.327823 0.863028 -34.335056 11.8941 0.573 3193.104201 -15.2198
-111.579404 42.857867 452664.939295 4745194.186196 1852.408000 3188.130000 18.329808 0.863028 -34.335056 11.8941 0.573 3193.104216 -15.2198
-111.579404 42.857889 452664.997109 4745196.616710 1852.408000 3188.133000 18.331793 0.863028 -34.335056 11.8941 0.573 3193.105231 -15.2188
-111.579403 42.857911 452665.050837 4745199.047252 1852.408000 3188.136000 18.333778 0.863028 -34.335056 11.8941 0.573 3193.106246 -15.2178
-111.579403 42.857933 452665.100481 4745201.477821 1852.408000 3188.139000 18.335763 0.863028 -34.335056 11.8941 0.573 3193.107261 -15.2167
-111.579403 42.857955 452665.146041 4745203.908419 1852.408000 3188.143000 18.337748 0.863028 -34.335056 11.8941 0.573 3193.109276 -15.2147
-111.579402 42.857977 452665.187514 4745206.338934 1852.408000 3188.148000 18.339733 0.863028 -34.335056 11.8941 0.573 3193.112291 -15.2117
-111.579402 42.857999 452665.224985 4745208.769588 1852.408000 3188.153000 18.341718 0.863028 -34.335056 11.8941 0.573 3193.115306 -15.2087
-111.579402 42.858020 452665.258453 4745211.200158 1852.408000 3188.159000 18.343613 0.863028 -34.335056 11.8941 0.573 3193.119411 -15.2046
-111.579402 42.858042 452665.288081 4745213.630865 1852.408000 3188.164000 18.345598 0.863028 -34.335056 11.8941 0.573 3193.122426 -15.2016
-111.579402 42.858064 452665.313952 4745216.061599 1852.408000 3188.171000 18.347583 0.863028 -34.335056 11.8941 0.573 3193.127441 -15.1966
-111.579402 42.858086 452665.336064 4745218.492358 1852.408000 3188.177000 18.349568 0.863028 -34.335056 11.8941 0.573 3193.131456 -15.1925
-111.579401 42.858108 452665.354664 4745220.923252 1852.408000 3188.183000 18.351553 0.863028 -34.335055 11.8941 0.573 3193.135471 -15.1885
-111.579401 42.858130 452665.369751 4745223.354171 1852.408000 3188.190000 18.353538 0.863028 -34.335055 11.8941 0.573 3193.140486 -15.1835
-111.579402 42.858152 452665.381489 4745225.785112 1852.408000 3188.197000 18.355524 0.863028 -34.335055 11.8941 0.573 3193.145501 -15.1785
-111.579402 42.858174 452665.390042 4745228.216298 1852.408000 3188.204000 18.357509 0.863028 -34.335055 11.8941 0.573 3193.150516 -15.1735
-111.579402 42.858196 452665.395491 4745230.647505 1852.408000 3188.211000 18.359494 0.863028 -34.335055 11.8941 0.573 3193.155531 -15.1685
-111.579402 42.858217 452665.398163 4745233.078842 1852.408000 3188.219000 18.361388 0.863028 -34.335055 11.8941 0.573 3193.161636 -15.1624
-111.579402 42.858239 452665.397976 4745235.510310 1852.408000 3188.226000 18.363373 0.863028 -34.335055 11.8941 0.573 3193.166651 -15.1573
-111.579402 42.858261 452665.395258 4745237.941907 1852.408000 3188.233000 18.365358 0.863028 -34.335055 11.8941 0.573 3193.171666 -15.1523
-111.579403 42.858283 452665.390089 4745240.373631 1852.408000 3188.241000 18.367343 0.863028 -34.335055 11.8941 0.573 3193.177681 -15.1463
-111.579403 42.858305 452665.382716 4745242.805593 1852.408000 3188.248000 18.369329 0.863028 -34.335055 11.8941 0.573 3193.182696 -15.1413
-111.579403 42.858327 452665.373220 4745245.237680 1852.408000 3188.256000 18.371314 0.863028 -34.335055 11.8941 0.573 3193.188711 -15.1353
-111.579404 42.858349 452665.361847 4745247.670002 1852.408000 3188.264000 18.373299 0.863028 -34.335055 11.8941 0.573 3193.194725 -15.1293
-111.579404 42.858371 452665.348758 4745250.102447 1852.408000 3188.271000 18.375284 0.863028 -34.335055 11.8941 0.573 3193.199740 -15.1243
-111.579404 42.858393 452665.334120 4745252.535236 1852.408000 3188.279000 18.377269 0.863028 -34.335055 11.8941 0.573 3193.205755 -15.1182
-111.579405 42.858415 452665.318093 4745254.968146 1852.408000 3188.286000 18.379254 0.863028 -34.335055 11.8941 0.573 3193.210770 -15.1132
-111.579405 42.858436 452665.300925 4745257.401285 1852.408000 3188.294000 18.381149 0.863028 -34.335055 11.8941 0.573 3193.216875 -15.1071
-111.579406 42.858458 452665.282696 4745259.834654 1852.408000 3188.301000 18.383134 0.863028 -34.335055 11.8941 0.574 3193.221890 -15.1011
-111.579406 42.858480 452665.263652 4745262.268251 1852.408000 3188.309000 18.385119 0.863028 -34.335055 11.8941 0.574 3193.227905 -15.0951
-111.579407 42.858502 452665.243955 4745264.702074 1852.408000 3188.316000 18.387104 0.863028 -34.335055 11.8941 0.574 3193.232920 -15.0901
-111.579407 42.858524 452665.223771 4745267.136234 1852.408000 3188.323000 18.389089 0.863028 -34.335055 11.8941 0.574 3193.237935 -15.0851
-111.579407 42.858546 452665.203262 4745269.570618 1852.408000 3188.331000 18.391074 0.863028 -34.335055 11.8941 0.574 3193.243950 -15.0791
-111.579408 42.858568 452665.182672 4745272.005225 1852.408000 3188.338000 18.393059 0.863028 -34.335055 11.8941 0.574 3193.248965 -15.074
-111.579408 42.858590 452665.162166 4745274.440053 1852.408000 3188.344000 18.395044 0.863028 -34.335055 11.8941 0.574 3193.252980 -15.07
-111.579409 42.858612 452665.141906 4745276.875102 1852.408000 3188.351000 18.397029 0.863028 -34.335055 11.8941 0.574 3193.257995 -15.065
-111.579409 42.858634 452665.121975 4745279.310481 1852.408000 3188.357000 18.399014 0.863028 -34.335055 11.8941 0.574 3193.262010 -15.061
-111.579410 42.858656 452665.102700 4745281.746079 1852.408000 3188.363000 18.400999 0.863028 -34.335055 11.8941 0.574 3193.266025 -15.057
-111.579410 42.858678 452665.084242 4745284.181781 1852.408000 3188.369000 18.402984 0.863028 -34.335055 11.8941 0.574 3193.270040 -15.053
-111.579411 42.858700 452665.066604 4745286.617812 1852.408000 3188.374000 18.404969 0.863028 -34.335055 11.8941 0.574 3193.273055 -15.0499
-111.579411 42.858722 452665.050111 4745289.054056 1852.408000 3188.379000 18.406954 0.863028 -34.335055 11.8941 0.574 3193.276070 -15.0469
-111.579411 42.858743 452665.034926 4745291.490514 1852.408000 3188.384000 18.408849 0.863028 -34.335055 11.8941 0.574 3193.279175 -15.0438
-111.579412 42.858765 452665.021131 4745293.927073 1852.408000 3188.388000 18.410834 0.863028 -34.335055 11.8941 0.574 3193.281190 -15.0418
-111.579412 42.858787 452665.008972 4745296.363843 1852.408000 3188.392000 18.412819 0.863028 -34.335055 11.8941 0.574 3193.283205 -15.0398
-111.579412 42.858809 452664.998530 4745298.800823 1852.408000 3188.395000 18.414804 0.863028 -34.335055 11.8941 0.574 3193.284220 -15.0388
-111.579413 42.858831 452664.989967 4745301.237901 1852.408000 3188.398000 18.416789 0.863028 -34.335055 11.8941 0.574 3193.285235 -15.0378
-111.579413 42.858853 452664.983366 4745303.675077 1852.408000 3188.400000 18.418774 0.863028 -34.335055 11.8941 0.574 3193.285250 -15.0378
-111.579413 42.858875 452664.978972 4745306.112349 1852.408000 3188.402000 18.420759 0.863028 -34.335055 11.8941 0.574 3193.285265 -15.0377
-111.579413 42.858897 452664.976865 4745308.549716 1852.408000 3188.404000 18.422744 0.863028 -34.335055 11.8941 0.574 3193.285280 -15.0377
-111.579414 42.858919 452664.977128 4745310.987067 1852.408000 3188.405000 18.424729 0.863028 -34.335055 11.8941 0.574 3193.284294 -15.0387
-111.579414 42.858941 452664.979925 4745313.424511 1852.408000 3188.406000 18.426714 0.863028 -34.335055 11.8941 0.574 3193.283309 -15.0397
-111.579414 42.858963 452664.985254 4745315.862049 1852.408000 3188.407000 18.428699 0.863028 -34.335055 11.8941 0.574 3193.282324 -15.0407
-111.579414 42.858985 452664.993280 4745318.299569 1852.408000 3188.407000 18.430684 0.863028 -34.335055 11.8941 0.574 3193.280339 -15.0427
-111.579414 42.859007 452665.004082 4745320.736958 1852.408000 3188.407000 18.432669 0.863028 -34.335055 11.8941 0.574 3193.278354 -15.0446
-111.579414 42.859029 452665.017581 4745323.174329 1852.408000 3188.406000 18.434654 0.863028 -34.335055 11.8941 0.574 3193.275369 -15.0476
-111.579414 42.859051 452665.033938 4745325.611680 1852.408000 3188.406000 18.436639 0.863028 -34.335055 11.8941 0.574 3193.273384 -15.0496
-111.579414 42.859073 452665.053155 4745328.048901 1852.408000 3188.405000 18.438624 0.863028 -34.335055 11.8941 0.574 3193.270399 -15.0526
-111.579414 42.859095 452665.075229 4745330.485991 1852.408000 3188.404000 18.440609 0.863028 -34.335055 11.8941 0.573 3193.267414 -15.0566
-111.579414 42.859117 452665.100163 4745332.922950 1852.408000 3188.402000 18.442594 0.863028 -34.335055 11.8941 0.573 3193.263429 -15.0606
-111.579414 42.859138 452665.127955 4745335.359778 1852.408000 3188.401000 18.444489 0.863028 -34.335055 11.8941 0.573 3193.260534 -15.0635
-111.579414 42.859160 452665.158604 4745337.796365 1852.408000 3188.400000 18.446474 0.863028 -34.335055 11.8941 0.573 3193.257549 -15.0665
-111.579414 42.859182 452665.191949 4745340.232822 1852.408000 3188.398000 18.448459 0.863028 -34.335055 11.8941 0.573 3193.253564 -15.0704
-111.579413 42.859204 452665.227988 4745342.668927 1852.408000 3188.397000 18.450444 0.863028 -34.335055 11.8941 0.573 3193.250579 -15.0734
-111.579413 42.859226 452665.266640 4745345.104904 1852.408000 3188.395000 18.452429 0.863028 -34.335055 11.8941 0.573 3193.246594 -15.0774
-111.579413 42.859248 452665.307822 4745347.540530 1852.408000 3188.394000 18.454414 0.863028 -34.335055 11.8941 0.573 3193.243609 -15.0804
-111.579412 42.859270 452665.351452 4745349.975806 1852.408000 3188.393000 18.456400 0.863028 -34.335055 11.8941 0.573 3193.240624 -15.0834
-111.579412 42.859292 452665.397451 4745352.410843 1852.408000 3188.391000 18.458385 0.863028 -34.335054 11.8941 0.573 3193.236639 -15.0874
-111.579412 42.859314 452665.445571 4745354.845533 1852.408000 3188.390000 18.460370 0.863028 -34.335054 11.8941 0.573 3193.233654 -15.0903
-111.579411 42.859336 452665.495812 4745357.279764 1852.408000 3188.389000 18.462355 0.863028 -34.335054 11.8941 0.573 3193.230669 -15.0933
-111.579411 42.859358 452665.547930 4745359.713760 1852.408000 3188.387000 18.464340 0.863028 -34.335054 11.8941 0.573 3193.226684 -15.0973
-111.579410 42.859380 452665.601924 4745362.147187 1852.408000 3188.386000 18.466325 0.863028 -34.335054 11.8941 0.573 3193.223698 -15.1003
-111.579410 42.859402 452665.657467 4745364.580271 1852.408000 3188.384000 18.468310 0.863028 -34.335054 11.8941 0.573 3193.219713 -15.1043
-111.579409 42.859424 452665.714560 4745367.012900 1852.408000 3188.382000 18.470295 0.863028 -34.335054 11.8941 0.573 3193.215728 -15.1083
-111.579409 42.859445 452665.772956 4745369.445076 1852.408000 3188.380000 18.472190 0.863028 -34.335054 11.8941 0.573 3193.211834 -15.1122
-111.579408 42.859467 452665.832575 4745371.876800 1852.408000 3188.378000 18.474175 0.863028 -34.335054 11.8941 0.573 3193.207848 -15.1162
-111.579408 42.859489 452665.893171 4745374.307961 1852.408000 3188.375000 18.476160 0.863028 -34.335054 11.8941 0.573 3193.202863 -15.1211
-111.579407 42.859511 452665.954661 4745376.738561 1852.408000 3188.372000 18.478145 0.863028 -34.335054 11.8941 0.573 3193.197878 -15.1261
-111.579407 42.859533 452666.016801 4745379.168601 1852.408000 3188.368000 18.480130 0.863028 -34.335054 11.8941 0.573 3193.191893 -15.1321
-111.579406 42.859555 452666.079591 4745381.598193 1852.408000 3188.363000 18.482115 0.863028 -34.335054 11.8941 0.573 3193.184908 -15.1391
-111.579406 42.859577 452666.142785 4745384.027005 1852.408000 3188.358000 18.484100 0.863028 -34.335054 11.8941 0.573 3193.177923 -15.1461
-111.579405 42.859599 452666.206302 4745386.455370 1852.408000 3188.352000 18.486085 0.863028 -34.335054 11.8941 0.573 3193.169938 -15.1541
-111.579404 42.859621 452666.269978 4745388.883067 1852.408000 3188.345000 18.488070 0.863028 -34.335054 11.8941 0.573 3193.160953 -15.163
-111.579404 42.859642 452666.333730 4745391.309987 1852.408000 3188.337000 18.489965 0.863028 -34.335054 11.8941 0.573 3193.151058 -15.1729
-111.579403 42.859664 452666.397397 4745393.736352 1852.408000 3188.328000 18.491950 0.863028 -34.335054 11.8941 0.573 3193.140073 -15.1839
-111.579403 42.859686 452666.460896 4745396.162052 1852.408000 3188.318000 18.493935 0.863028 -34.335054 11.8941 0.573 3193.128088 -15.1959
-111.579402 42.859708 452666.524062 4745398.586977 1852.408000 3188.307000 18.495920 0.863028 -34.335054 11.8941 0.573 3193.115103 -15.2089
-111.579402 42.859730 452666.586978 4745401.011126 1852.408000 3188.295000 18.497905 0.863028 -34.335054 11.8941 0.573 3193.101118 -15.2229
-111.579401 42.859752 452666.649400 4745403.434613 1852.408000 3188.281000 18.499890 0.863028 -34.335054 11.8941 0.573 3193.085133 -15.2389
-111.579400 42.859773 452666.711325 4745405.857325 1852.408000 3188.267000 18.501785 0.863028 -34.335054 11.8941 0.573 3193.069238 -15.2548
-111.579400 42.859795 452666.772756 4745408.279264 1852.408000 3188.251000 18.503770 0.863028 -34.335054 11.8941 0.573 3193.051253 -15.2727
-111.579399 42.859817 452666.833526 4745410.700318 1852.408000 3188.234000 18.505755 0.863028 -34.335054 11.8941 0.573 3193.032268 -15.2917
-111.579399 42.859839 452666.893557 4745413.120712 1852.408000 3188.215000 18.507740 0.863028 -34.335054 11.8941 0.573 3193.011283 -15.3127
-111.579398 42.859861 452666.952928 4745415.540222 1852.408000 3188.196000 18.509725 0.863028 -34.335054 11.8941 0.573 3192.990298 -15.3337
-111.579398 42.859882 452667.011640 4745417.958847 1852.408000 3188.176000 18.511620 0.863028 -34.335054 11.8941 0.573 3192.968403 -15.3556
-111.579397 42.859904 452667.069447 4745420.376702 1852.408000 3188.155000 18.513605 0.863028 -34.335054 11.8941 0.573 3192.945418 -15.3786
-111.579397 42.859926 452667.126595 4745422.793673 1852.408000 3188.134000 18.515590 0.863028 -34.335054 11.8941 0.573 3192.922433 -15.4016
-111.579396 42.859948 452667.182838 4745425.209872 1852.408000 3188.112000 18.517575 0.863028 -34.335054 11.8941 0.573 3192.898448 -15.4256
-111.579396 42.859969 452667.238340 4745427.625077 1852.408000 3188.089000 18.519470 0.863028 -34.335054 11.8941 0.573 3192.873553 -15.4504
-111.579395 42.859991 452667.292938 4745430.039512 1852.408000 3188.067000 18.521455 0.863028 -34.335054 11.8941 0.572 3192.849568 -15.4754
-111.579395 42.860013 452667.346713 4745432.453174 1852.408000 3188.044000 18.523440 0.863028 -34.335054 11.8941 0.573 3192.824583 -15.4994
-111.579394 42.860035 452667.399664 4745434.865843 1852.408000 3188.022000 18.525425 0.863028 -34.335054 11.8941 0.573 3192.800598 -15.5234
-111.579394 42.860056 452667.451793 4745437.277740 1852.408000 3188.000000 18.527320 0.863028 -34.335054 11.8941 0.573 3192.776703 -15.5473
-111.579394 42.860078 452667.503100 4745439.688754 1852.408000 3187.979000 18.529305 0.863028 -34.335054 11.8941 0.573 3192.753718 -15.5703
-111.579393 42.860100 452667.553501 4745442.098886 1852.408000 3187.958000 18.531290 0.863028 -34.335054 11.8941 0.572 3192.730733 -15.5943
-111.579393 42.860122 452667.602998 4745444.508247 1852.408000 3187.939000 18.533275 0.863028 -34.335054 11.8941 0.572 3192.709748 -15.6153
-111.579392 42.860143 452667.651755 4745446.916835 1852.408000 3187.921000 18.535170 0.863028 -34.335054 11.8941 0.572 3192.689853 -15.6351
-111.579392 42.860165 452667.699608 4745449.324653 1852.408000 3187.904000 18.537155 0.863028 -34.335054 11.8941 0.572 3192.670868 -15.6541
-111.579392 42.860187 452667.746556 4745451.731588 1852.408000 3187.889000 18.539140 0.863028 -34.335054 11.8941 0.572 3192.653883 -15.6711
-111.579391 42.860208 452667.792682 4745454.137863 1852.408000 3187.875000 18.541035 0.863028 -34.335054 11.8941 0.572 3192.637988 -15.687
-111.579391 42.860230 452667.837986 4745456.543366 1852.408000 3187.864000 18.543020 0.863028 -34.335054 11.8941 0.572 3192.625003 -15.7
-111.579391 42.860252 452667.882305 4745458.948098 1852.408000 3187.854000 18.545005 0.863028 -34.335054 11.8941 0.572 3192.613018 -15.712
-111.579390 42.860273 452667.925803 4745461.352281 1852.408000 3187.846000 18.546899 0.863028 -34.335054 11.8941 0.572 3192.603123 -15.7219
-111.579390 42.860295 452667.968315 4745463.755693 1852.408000 3187.841000 18.548885 0.863028 -34.335054 11.8941 0.572 3192.596138 -15.7289
-111.579390 42.860316 452668.009923 4745466.158446 1852.408000 3187.838000 18.550779 0.863028 -34.335054 11.8941 0.572 3192.591243 -15.7338
-111.579389 42.860338 452668.050630 4745468.560649 1852.408000 3187.837000 18.552764 0.863028 -34.335054 11.8941 0.572 3192.588258 -15.7367
-111.579389 42.860360 452668.090352 4745470.962303 1852.408000 3187.838000 18.554749 0.863028 -34.335054 11.8941 0.572 3192.587273 -15.7377
-111.579389 42.860381 452668.129089 4745473.363299 1852.408000 3187.842000 18.556644 0.863028 -34.335054 11.8941 0.572 3192.589378 -15.7356
-111.579389 42.860403 452668.166762 4745475.763857 1852.408000 3187.847000 18.558629 0.863028 -34.335054 11.8941 0.572 3192.592393 -15.7326
-111.579388 42.860425 452668.203450 4745478.163867 1852.408000 3187.855000 18.560614 0.863028 -34.335054 11.8941 0.572 3192.598408 -15.7266
-111.579388 42.860446 452668.239072 4745480.563328 1852.408000 3187.865000 18.562509 0.863028 -34.335054 11.8941 0.572 3192.606513 -15.7185
-111.579388 42.860468 452668.273630 4745482.962464 1852.408000 3187.876000 18.564494 0.863028 -34.335053 11.8941 0.572 3192.615528 -15.7095
-111.579388 42.860489 452668.307040 4745485.361053 1852.408000 3187.890000 18.566389 0.863028 -34.335053 11.8941 0.572 3192.627633 -15.6974
-111.579387 42.860511 452668.339305 4745487.759317 1852.408000 3187.904000 18.568374 0.863028 -34.335053 11.8941 0.572 3192.639648 -15.6854
-111.579387 42.860533 452668.370423 4745490.157255 1852.408000 3187.921000 18.570359 0.863028 -34.335053 11.8941 0.572 3192.654663 -15.6703
-111.579387 42.860554 452668.400395 4745492.554757 1852.408000 3187.939000 18.572254 0.863028 -34.335053 11.8941 0.572 3192.670768 -15.6542
-111.579387 42.860576 452668.429138 4745494.951823 1852.408000 3187.957000 18.574239 0.863028 -34.335053 11.8941 0.572 3192.686783 -15.6382
-111.579387 42.860597 452668.456655 4745497.348675 1852.408000 3187.977000 18.576134 0.863028 -34.335053 11.8941 0.572 3192.704888 -15.6201
-111.579387 42.860619 452668.482943 4745499.745092 1852.408000 3187.998000 18.578119 0.863028 -34.335053 11.8941 0.572 3192.723903 -15.6011
-111.579387 42.860641 452668.508004 4745502.141295 1852.408000 3188.019000 18.580104 0.863028 -34.335053 11.8941 0.572 3192.742918 -15.5821
