Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerABCorr TerrCorr TCBougGrav TCBougAn
-111.599188 42.891966 451075.637766 4748992.035263 1852.408000 3195.473000 21.406664 0.863028 -34.335027 11.8941 0.522 3197.370331 -11.0047
-111.599159 42.891966 451077.969229 4748991.994458 1852.408000 3195.484000 21.406664 0.863028 -34.335027 11.8941 0.523 3197.381331 -10.9927
-111.599131 42.891966 451080.301262 4748991.953317 1852.408000 3195.494000 21.406664 0.863028 -34.335027 11.8941 0.523 3197.391331 -10.9827
-111.599102 42.891965 451082.633701 4748991.911841 1852.408000 3195.501000 21.406574 0.863028 -34.335027 11.8941 0.523 3197.398422 -10.9756
-111.599074 42.891965 451084.966627 4748991.870029 1852.408000 3195.506000 21.406574 0.863028 -34.335027 11.8941 0.523 3197.403422 -10.9706
-111.599045 42.891965 451087.299796 4748991.827994 1852.408000 3195.509000 21.406574 0.863028 -34.335027 11.8941 0.523 3197.406422 -10.9676
-111.599016 42.891965 451089.633290 4748991.785625 1852.408000 3195.509000 21.406574 0.863028 -34.335027 11.8941 0.523 3197.406422 -10.9676
-111.598988 42.891964 451091.966944 4748991.742811 1852.408000 3195.506000 21.406484 0.863028 -34.335027 11.8941 0.523 3197.403512 -10.9705
-111.598959 42.891964 451094.300677 4748991.699663 1852.408000 3195.501000 21.406484 0.863028 -34.335027 11.8941 0.523 3197.398512 -10.9755
-111.598931 42.891964 451096.634407 4748991.656073 1852.408000 3195.494000 21.406484 0.863028 -34.335027 11.8941 0.523 3197.391512 -10.9825
-111.598902 42.891964 451098.968134 4748991.612039 1852.408000 3195.483000 21.406484 0.863028 -34.335027 11.8941 0.523 3197.380512 -10.9935
-111.598874 42.891963 451101.301694 4748991.567452 1852.408000 3195.470000 21.406393 0.863028 -34.335027 11.8941 0.523 3197.367602 -11.0064
-111.598845 42.891963 451103.635086 4748991.522200 1852.408000 3195.455000 21.406393 0.863028 -34.335027 11.8941 0.523 3197.352602 -11.0214
-111.598816 42.891963 451105.968148 4748991.476508 1852.408000 3195.437000 21.406393 0.863028 -34.335027 11.8941 0.523 3197.334602 -11.0394
-111.598788 42.891963 451108.300959 4748991.430040 1852.408000 3195.416000 21.406393 0.863028 -34.335027 11.8941 0.523 3197.313602 -11.0604
-111.598759 42.891962 451110.633358 4748991.382910 1852.408000 3195.394000 21.406303 0.863028 -34.335027 11.8941 0.523 3197.291692 -11.0823
-111.598731 42.891962 451112.965341 4748991.334896 1852.408000 3195.369000 21.406303 0.863028 -34.335027 11.8941 0.523 3197.266692 -11.1073
-111.598702 42.891962 451115.296831 4748991.286219 1852.408000 3195.343000 21.406303 0.863028 -34.335027 11.8941 0.523 3197.240692 -11.1333
-111.598674 42.891961 451117.627823 4748991.236547 1852.408000 3195.315000 21.406213 0.863028 -34.335027 11.8941 0.523 3197.212783 -11.1612
-111.598645 42.891961 451119.958238 4748991.185992 1852.408000 3195.286000 21.406213 0.863028 -34.335027 11.8941 0.524 3197.183783 -11.1892
-111.598617 42.891961 451122.288074 4748991.134553 1852.408000 3195.256000 21.406213 0.863028 -34.335027 11.8941 0.524 3197.153783 -11.2192
-111.598588 42.891961 451124.617250 4748991.082120 1852.408000 3195.224000 21.406213 0.863028 -34.335027 11.8941 0.523 3197.121783 -11.2522
-111.598559 42.891960 451126.945849 4748991.028804 1852.408000 3195.193000 21.406123 0.863028 -34.335027 11.8941 0.523 3197.090873 -11.2831
-111.598531 42.891960 451129.273786 4748990.974382 1852.408000 3195.160000 21.406123 0.863028 -34.335027 11.8941 0.524 3197.057873 -11.3151
-111.598502 42.891960 451131.601145 4748990.918967 1852.408000 3195.128000 21.406123 0.863028 -34.335027 11.8941 0.524 3197.025873 -11.3471
-111.598474 42.891959 451133.927843 4748990.862446 1852.408000 3195.095000 21.406032 0.863028 -34.335027 11.8941 0.524 3196.992963 -11.38
-111.598445 42.891959 451136.253881 4748990.805042 1852.408000 3195.063000 21.406032 0.863028 -34.335027 11.8941 0.524 3196.960963 -11.412
-111.598417 42.891958 451138.579340 4748990.746532 1852.408000 3195.031000 21.405942 0.863028 -34.335027 11.8941 0.524 3196.929053 -11.4439
-111.598388 42.891958 451140.904301 4748990.687027 1852.408000 3195.000000 21.405942 0.863028 -34.335027 11.8941 0.524 3196.898053 -11.4749
-111.598360 42.891958 451143.228685 4748990.626639 1852.408000 3194.969000 21.405942 0.863028 -34.335027 11.8941 0.524 3196.867053 -11.5059
-111.598332 42.891957 451145.552572 4748990.565256 1852.408000 3194.940000 21.405852 0.863028 -34.335027 11.8941 0.524 3196.838144 -11.5349
-111.598303 42.891957 451147.876045 4748990.502988 1852.408000 3194.911000 21.405852 0.863028 -34.335027 11.8941 0.524 3196.809144 -11.5639
-111.598275 42.891956 451150.199021 4748990.439836 1852.408000 3194.883000 21.405762 0.863028 -34.335027 11.8941 0.524 3196.781234 -11.5918
-111.598246 42.891956 451152.521746 4748990.375798 1852.408000 3194.856000 21.405762 0.863028 -34.335027 11.8941 0.524 3196.754234 -11.6188
-111.598218 42.891956 451154.844221 4748990.311096 1852.408000 3194.831000 21.405762 0.863028 -34.335027 11.8941 0.524 3196.729234 -11.6438
-111.598189 42.891955 451157.166363 4748990.245509 1852.408000 3194.807000 21.405671 0.863028 -34.335027 11.8941 0.524 3196.705324 -11.6677
-111.598161 42.891955 451159.488501 4748990.179256 1852.408000 3194.784000 21.405671 0.863028 -34.335027 11.8941 0.524 3196.682324 -11.6907
-111.598132 42.891954 451161.810471 4748990.112339 1852.408000 3194.763000 21.405581 0.863028 -34.335027 11.8941 0.524 3196.661414 -11.7116
-111.598104 42.891954 451164.132436 4748990.044868 1852.408000 3194.743000 21.405581 0.863028 -34.335027 11.8941 0.524 3196.641414 -11.7316
-111.598076 42.891953 451166.454480 4748989.976842 1852.408000 3194.725000 21.405491 0.863028 -34.335027 11.8941 0.524 3196.623504 -11.7495
-111.598047 42.891953 451168.776765 4748989.908259 1852.408000 3194.708000 21.405491 0.863028 -34.335027 11.8941 0.524 3196.606504 -11.7665
-111.598019 42.891952 451171.099209 4748989.839232 1852.408000 3194.693000 21.405401 0.863028 -34.335027 11.8941 0.524 3196.591595 -11.7814
-111.597990 42.891952 451173.421978 4748989.769759 1852.408000 3194.679000 21.405401 0.863028 -34.335027 11.8941 0.524 3196.577595 -11.7954
-111.597962 42.891951 451175.745233 4748989.699840 1852.408000 3194.667000 21.405311 0.863028 -34.335027 11.8941 0.524 3196.565685 -11.8073
-111.597933 42.891951 451178.068893 4748989.629474 1852.408000 3194.656000 21.405311 0.863028 -34.335027 11.8941 0.524 3196.554685 -11.8183
-111.597905 42.891950 451180.393123 4748989.558882 1852.408000 3194.647000 21.405220 0.863028 -34.335027 11.8941 0.524 3196.545775 -11.8272
-111.597876 42.891950 451182.718003 4748989.487843 1852.408000 3194.639000 21.405220 0.863028 -34.335027 11.8941 0.524 3196.537775 -11.8352
-111.597848 42.891949 451185.043617 4748989.416577 1852.408000 3194.632000 21.405130 0.863028 -34.335027 11.8941 0.524 3196.530865 -11.8421
-111.597819 42.891949 451187.370045 4748989.344973 1852.408000 3194.627000 21.405130 0.863028 -34.335027 11.8941 0.524 3196.525865 -11.8471
-111.597791 42.891948 451189.697286 4748989.272920 1852.408000 3194.623000 21.405040 0.863028 -34.335027 11.8941 0.524 3196.521956 -11.851
-111.597762 42.891948 451192.025504 4748989.200527 1852.408000 3194.620000 21.405040 0.863028 -34.335027 11.8941 0.524 3196.518956 -11.854
-111.597734 42.891947 451194.354701 4748989.127906 1852.408000 3194.619000 21.404950 0.863028 -34.335027 11.8941 0.524 3196.518046 -11.855
-111.597705 42.891947 451196.684956 4748989.054724 1852.408000 3194.618000 21.404950 0.863028 -34.335027 11.8941 0.524 3196.517046 -11.856
-111.597677 42.891946 451199.016351 4748988.981200 1852.408000 3194.618000 21.404859 0.863028 -34.335027 11.8941 0.524 3196.517136 -11.8559
-111.597648 42.891946 451201.348886 4748988.907226 1852.408000 3194.619000 21.404859 0.863028 -34.335027 11.8941 0.524 3196.518136 -11.8549
-111.597620 42.891945 451203.682642 4748988.832688 1852.408000 3194.620000 21.404769 0.863028 -34.335027 11.8941 0.524 3196.519226 -11.8538
-111.597591 42.891945 451206.017620 4748988.757587 1852.408000 3194.622000 21.404769 0.863028 -34.335027 11.8941 0.524 3196.521226 -11.8518
-111.597562 42.891944 451208.353898 4748988.681811 1852.408000 3194.624000 21.404679 0.863028 -34.335027 11.8941 0.524 3196.523317 -11.8497
-111.597534 42.891944 451210.691479 4748988.605360 1852.408000 3194.626000 21.404679 0.863028 -34.335027 11.8941 0.524 3196.525317 -11.8477
-111.597505 42.891943 451213.030361 4748988.528235 1852.408000 3194.628000 21.404589 0.863028 -34.335027 11.8941 0.524 3196.527407 -11.8456
-111.597476 42.891943 451215.370544 4748988.450324 1852.408000 3194.630000 21.404589 0.863028 -34.335027 11.8941 0.524 3196.529407 -11.8436
-111.597448 42.891942 451217.712108 4748988.371404 1852.408000 3194.631000 21.404498 0.863028 -34.335027 11.8941 0.524 3196.530497 -11.8425
-111.597419 42.891942 451220.055055 4748988.291698 1852.408000 3194.632000 21.404498 0.863028 -34.335027 11.8941 0.524 3196.531497 -11.8415
-111.597390 42.891941 451222.399383 4748988.210984 1852.408000 3194.632000 21.404408 0.863028 -34.335027 11.8941 0.524 3196.531587 -11.8414
-111.597362 42.891940 451224.744928 4748988.129151 1852.408000 3194.631000 21.404318 0.863028 -34.335027 11.8941 0.524 3196.530678 -11.8423
-111.597333 42.891940 451227.091853 4748988.046310 1852.408000 3194.628000 21.404318 0.863028 -34.335027 11.8941 0.524 3196.527678 -11.8453
-111.597304 42.891939 451229.440078 4748987.962349 1852.408000 3194.625000 21.404228 0.863028 -34.335027 11.8941 0.524 3196.524768 -11.8482
-111.597275 42.891939 451231.789600 4748987.877159 1852.408000 3194.620000 21.404228 0.863028 -34.335027 11.8941 0.524 3196.519768 -11.8532
-111.597246 42.891938 451234.140339 4748987.790851 1852.408000 3194.614000 21.404137 0.863028 -34.335027 11.8941 0.524 3196.513858 -11.8591
-111.597218 42.891937 451236.492293 4748987.703202 1852.408000 3194.606000 21.404047 0.863028 -34.335027 11.8941 0.524 3196.505948 -11.8671
-111.597189 42.891937 451238.845383 4748987.614435 1852.408000 3194.597000 21.404047 0.863028 -34.335027 11.8941 0.524 3196.496948 -11.8761
-111.597160 42.891936 451241.199689 4748987.524439 1852.408000 3194.586000 21.403957 0.863028 -34.335027 11.8941 0.524 3196.486039 -11.887
-111.597131 42.891935 451243.555049 4748987.433325 1852.408000 3194.573000 21.403867 0.863028 -34.335027 11.8941 0.524 3196.473129 -11.8999
-111.597102 42.891935 451245.911379 4748987.340873 1852.408000 3194.558000 21.403867 0.863028 -34.335027 11.8941 0.524 3196.458129 -11.9149
-111.597073 42.891934 451248.268763 4748987.247415 1852.408000 3194.542000 21.403776 0.863028 -34.335027 11.8941 0.524 3196.442219 -11.9308
-111.597044 42.891933 451250.627120 4748987.152951 1852.408000 3194.524000 21.403686 0.863028 -34.335027 11.8941 0.524 3196.424309 -11.9487
-111.597016 42.891933 451252.986287 4748987.057483 1852.408000 3194.505000 21.403686 0.863028 -34.335027 11.8941 0.524 3196.405309 -11.9677
-111.596987 42.891932 451255.346344 4748986.961010 1852.408000 3194.485000 21.403596 0.863028 -34.335027 11.8941 0.524 3196.385399 -11.9876
-111.596958 42.891931 451257.707214 4748986.863865 1852.408000 3194.463000 21.403506 0.863028 -34.335027 11.8941 0.524 3196.363490 -12.0095
-111.596929 42.891930 451260.068813 4748986.765939 1852.408000 3194.441000 21.403416 0.863028 -34.335027 11.8941 0.524 3196.341580 -12.0314
-111.596900 42.891930 451262.431061 4748986.667454 1852.408000 3194.417000 21.403416 0.863028 -34.335027 11.8941 0.524 3196.317580 -12.0554
-111.596871 42.891929 451264.793960 4748986.568521 1852.408000 3194.393000 21.403325 0.863028 -34.335027 11.8941 0.524 3196.293670 -12.0793
-111.596842 42.891928 451267.157510 4748986.469362 1852.408000 3194.369000 21.403235 0.863028 -34.335027 11.8941 0.524 3196.269760 -12.1032
-111.596813 42.891927 451269.521630 4748986.369977 1852.408000 3194.345000 21.403145 0.863028 -34.335027 11.8941 0.524 3196.245851 -12.1271
-111.596784 42.891927 451271.886160 4748986.270702 1852.408000 3194.320000 21.403145 0.863028 -34.335027 11.8941 0.524 3196.220851 -12.1521
-111.596755 42.891926 451274.251262 4748986.171645 1852.408000 3194.296000 21.403055 0.863028 -34.335027 11.8941 0.524 3196.196941 -12.1761
-111.596726 42.891925 451276.616775 4748986.072920 1852.408000 3194.273000 21.402964 0.863028 -34.335027 11.8941 0.524 3196.174031 -12.199
-111.596697 42.891924 451278.982619 4748985.974748 1852.408000 3194.250000 21.402874 0.863028 -34.335027 11.8941 0.524 3196.151121 -12.2219
-111.596668 42.891924 451281.348877 4748985.877351 1852.408000 3194.228000 21.402874 0.863028 -34.335027 11.8941 0.524 3196.129121 -12.2439
-111.596639 42.891923 451283.715467 4748985.780842 1852.408000 3194.208000 21.402784 0.863028 -34.335027 11.8941 0.524 3196.109212 -12.2638
-111.596610 42.891922 451286.082310 4748985.685442 1852.408000 3194.189000 21.402694 0.863028 -34.335027 11.8941 0.524 3196.090302 -12.2827
-111.596581 42.891922 451288.449490 4748985.591372 1852.408000 3194.171000 21.402694 0.863028 -34.335027 11.8941 0.524 3196.072302 -12.3007
-111.596552 42.891921 451290.816761 4748985.498747 1852.408000 3194.155000 21.402603 0.863028 -34.335027 11.8941 0.524 3196.056392 -12.3166
-111.596523 42.891920 451293.184371 4748985.407786 1852.408000 3194.141000 21.402513 0.863028 -34.335027 11.8941 0.524 3196.042482 -12.3305
-111.596494 42.891920 451295.552076 4748985.318713 1852.408000 3194.129000 21.402513 0.863028 -34.335027 11.8941 0.524 3196.030482 -12.3425
-111.596465 42.891919 451297.919876 4748985.231528 1852.408000 3194.118000 21.402423 0.863028 -34.335027 11.8941 0.524 3196.019573 -12.3534
-111.596436 42.891918 451300.287856 4748985.146564 1852.408000 3194.109000 21.402333 0.863028 -34.335027 11.8941 0.524 3196.010663 -12.3623
-111.596407 42.891918 451302.655850 4748985.063821 1852.408000 3194.103000 21.402333 0.863028 -34.335027 11.8941 0.524 3196.004663 -12.3683
-111.596378 42.891917 451305.023945 4748984.983633 1852.408000 3194.098000 21.402242 0.863028 -34.335027 11.8941 0.524 3195.999753 -12.3732
-111.596349 42.891917 451307.391976 4748984.905889 1852.408000 3194.095000 21.402242 0.863028 -34.335027 11.8941 0.524 3195.996753 -12.3762
-111.596320 42.891916 451309.760025 4748984.830811 1852.408000 3194.093000 21.402152 0.863028 -34.335027 11.8941 0.524 3195.994843 -12.3782
-111.596291 42.891916 451312.128012 4748984.758511 1852.408000 3194.093000 21.402152 0.863028 -34.335027 11.8941 0.524 3195.994843 -12.3782
-111.596262 42.891915 451314.495939 4748984.689099 1852.408000 3194.095000 21.402062 0.863028 -34.335027 11.8941 0.524 3195.996934 -12.3761
-111.596233 42.891915 451316.863640 4748984.622577 1852.408000 3194.098000 21.402062 0.863028 -34.335027 11.8941 0.524 3195.999934 -12.3731
-111.596204 42.891914 451319.231200 4748984.559055 1852.408000 3194.102000 21.401972 0.863028 -34.335027 11.8941 0.524 3196.004024 -12.369
-111.596175 42.891914 451321.598454 4748984.498423 1852.408000 3194.107000 21.401972 0.863028 -34.335027 11.8941 0.524 3196.009024 -12.364
-111.596146 42.891913 451323.965484 4748984.440904 1852.408000 3194.112000 21.401882 0.863028 -34.335027 11.8941 0.525 3196.014114 -12.3579
-111.596117 42.891913 451326.332129 4748984.386497 1852.408000 3194.119000 21.401882 0.863028 -34.335027 11.8941 0.525 3196.021114 -12.3509
-111.596088 42.891913 451328.698467 4748984.334981 1852.408000 3194.125000 21.401882 0.863028 -34.335027 11.8941 0.525 3196.027114 -12.3449
-111.596059 42.891913 451331.064256 4748984.286579 1852.408000 3194.131000 21.401882 0.863028 -34.335027 11.8941 0.525 3196.033114 -12.3389
-111.596030 42.891912 451333.429576 4748984.241179 1852.408000 3194.138000 21.401791 0.863028 -34.335027 11.8941 0.525 3196.040204 -12.3318
-111.596001 42.891912 451335.794263 4748984.198561 1852.408000 3194.143000 21.401791 0.863028 -34.335027 11.8941 0.525 3196.045204 -12.3268
-111.595972 42.891912 451338.158399 4748984.158947 1852.408000 3194.148000 21.401791 0.863028 -34.335027 11.8941 0.525 3196.050204 -12.3218
-111.595943 42.891912 451340.521738 4748984.122003 1852.408000 3194.152000 21.401791 0.863028 -34.335027 11.8941 0.525 3196.054204 -12.3178
-111.595914 42.891911 451342.884361 4748984.087842 1852.408000 3194.155000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.057294 -12.3147
-111.595885 42.891911 451345.246105 4748984.056243 1852.408000 3194.157000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.059294 -12.3127
-111.595857 42.891911 451347.606886 4748984.027094 1852.408000 3194.156000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.058294 -12.3137
-111.595828 42.891911 451349.966703 4748984.000285 1852.408000 3194.155000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.057294 -12.3147
-111.595799 42.891911 451352.325558 4748983.975815 1852.408000 3194.151000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.053294 -12.3187
-111.595770 42.891911 451354.683201 4748983.953354 1852.408000 3194.144000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.046294 -12.3257
-111.595741 42.891911 451357.039633 4748983.932790 1852.408000 3194.136000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.038294 -12.3337
-111.595712 42.891911 451359.394854 4748983.914124 1852.408000 3194.125000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.027294 -12.3447
-111.595683 42.891911 451361.748781 4748983.897133 1852.408000 3194.111000 21.401701 0.863028 -34.335027 11.8941 0.525 3196.013294 -12.3587
-111.595654 42.891911 451364.101329 4748983.881596 1852.408000 3194.095000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.997294 -12.3737
-111.595626 42.891911 451366.452418 4748983.867514 1852.408000 3194.077000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.979294 -12.3917
-111.595597 42.891911 451368.802127 4748983.854665 1852.408000 3194.056000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.958294 -12.4127
-111.595568 42.891911 451371.150211 4748983.842827 1852.408000 3194.032000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.934294 -12.4367
-111.595539 42.891911 451373.496831 4748983.832000 1852.408000 3194.005000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.907294 -12.4637
-111.595511 42.891911 451375.841907 4748983.822072 1852.408000 3193.977000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.879294 -12.4917
-111.595482 42.891911 451378.185355 4748983.812935 1852.408000 3193.946000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.848294 -12.5227
-111.595453 42.891911 451380.527256 4748983.804365 1852.408000 3193.912000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.814294 -12.5567
-111.595425 42.891911 451382.867446 4748983.796362 1852.408000 3193.877000 21.401701 0.863028 -34.335027 11.8941 0.526 3195.779294 -12.5917
